First Fit Weighted Task Completion Time,Random Fit Weighted Task Completion Time,NSGA-II Weighted Task Completion Time,HAGA Weighted Task Completion Time,MCASGA Weighted Task Completion Time
243.23857093148268,3685.7994908677997,5919.330921700461,7644.594688825409,59.88308164028253
278.19708297830164,1560.5209292172217,5631.460647900761,1741.546555684547,7.498827459922071
280.97932686525206,1736.8590164737434,1061.0902541657547,715.7223217845735,113.29300894376843
53.18285909306043,30.400802161845565,29.99900677819615,34.467735224617485,30.405773651082665
7644.594688825409,2231.6042200657575,4321.660117141829,844.5653953775964,100.00537511869176
347.004889364437,459.888963018725,820.2490344197543,62.23232129244877,60.98482754937423
277.8661923176645,102.70985063070036,598.7866883977491,646.4896872728566,73.69164669339611
389.1887225094095,415.0604905675003,913.0057574778609,922.081928939394,67.2859787678281
344.33372777138896,3762.938200538196,4704.288968323548,734.5995538988932,71.98518366340606
223.27278603846474,6228.028768271182,5401.243557760759,7644.594688825409,96.10366795265277
274.86235820145447,214.71935917282013,284.191285598497,314.643504656785,89.87307002165807
223.5545841470955,4632.586771423116,2444.574665981317,155.5720029374444,80.18611569256865
7644.594688825409,5833.051889879801,6778.272791031998,1479.088423892278,76.26215619950999
7644.594688825409,5824.071761914222,6183.620174829841,7644.594688825409,63.95412029533037
439.1487139759241,1376.962711745661,1286.7904672541447,1077.3251010275349,52.16729418213424
77.79958986137635,102.99571623919087,89.31944237192802,518.6256292303717,37.79069808142453
174.80967940330746,144.54948546996505,371.1090590148467,1276.4460242869723,71.28492776605933
209.0706456768608,285.1499136802755,500.1144112538039,657.0159263730053,78.89837626960679
7644.594688825409,7644.594688825409,7644.594688825409,7644.594688825409,57.68442228617168
7644.594688825409,6855.917230732232,6775.075564011578,400.8517650505716,77.17666913876846
7644.594688825409,6336.411500908618,6771.307920017673,423.7354116347434,111.09348564175598
7644.594688825409,7644.594688825409,7644.594688825409,7644.594688825409,54.57810664978541
396.4794297668764,2662.985691294286,4251.24248345648,404.4969727678719,78.52589296389606
7644.594688825409,3331.1968233032176,3350.359196467061,165.53644925645156,31.52315321845822
7644.594688825409,4097.036050454689,2857.763732232382,7644.594688825409,32.38414325699394
546.0186763246973,1233.6664682545506,1564.3661930160717,669.8479715576573,27.51548184232592
178.5487446623815,466.07566833713656,94.00578564252108,329.69437933512353,45.57110541299476
454.97162506051234,734.4378578765998,434.50378510090667,837.1294965683104,18.046504616998256
7644.594688825409,6668.5014226992735,6012.290645217506,7644.594688825409,55.38027056266594
550.983713077094,6611.33006231625,5748.789639189836,503.24397841303823,36.85882113013516
7644.594688825409,7021.160683628435,4392.522597383037,7644.594688825409,41.80594657044708
168.75599755708888,528.3388448312058,324.2371458013122,315.015217338246,45.64410953911569
84.16262608490287,4892.457079776203,2633.338134738883,168.74046963380664,33.58011094299179
131.16158665489144,5361.85612570559,1874.8515133604014,7644.594688825409,44.25711430105082
466.88982938547906,193.88257314736384,239.27204301135208,936.1766697947396,37.95904444193796
68.32725452437691,80.61022341968312,171.30388936263375,81.50089197478506,23.061007241742992
57.73239493741495,3722.285013627357,4025.775313586653,46.27920578583041,20.459707046640155
435.42533941549743,5174.376105934533,4613.922973726365,784.8388395784613,57.9241843702664
7644.594688825409,4390.179023197814,7644.594688825409,193.8959615917597,44.496985369338475
7644.594688825409,4568.109996493004,4726.664472211739,889.5354719762265,48.87438999957067
317.0169160046034,590.5206139073086,700.2859551813233,613.9749507415202,32.41116694714124
12.10558188063581,3794.718328559806,4293.696100043408,7644.594688825409,3.6326892328453058
7644.594688825409,4851.1782257304285,7644.594688825409,7644.594688825409,58.48224725312383
186.49791453926375,2524.7560350431672,4829.6005782044795,332.5442423450981,43.028353635403974
470.9290206780146,321.96170464237196,1241.166235519892,4511.7983599650315,22.79957718693496
172.6246749548893,5545.654785249948,6552.314453796311,7644.594688825409,46.20624151515267
