First Fit Weighted Service Suspension Time,Random Fit Weighted Service Suspension Time,NSGA-II Weighted Service Suspension Time,HAGA Weighted Service Suspension Time,MCASGA Weighted Service Suspension Time
17.787876324781102,17.698110745174848,13.409375064360384,30.217655651787197,153.25692736322176
20.70338148734789,278.8258376762892,19.339586465463476,885.0992890775553,138.90523322290545
10.283104480601065,6.759028647513125,6.8606920522928565,3.535940623423079,92.1010466159265
77.19688330614555,20.227636883806515,20.187831410806773,16.524535926506946,233.66067634116553
106.62541568917266,22.063063217690235,37.98453835976961,31.404203376746473,39.585947085061854
885.0992890775553,885.0992890775553,22.951638023401088,885.0992890775553,268.4864968975166
104.30947934170692,462.046446416836,43.42807258376471,456.9971312060253,167.8365498587413
70.38685246098525,10.769891535402408,21.131218097572496,18.11516287974726,73.40902265315889
99.08062066531475,455.224361681671,40.86267298652303,286.8750989642394,190.4578157382098
177.624483389769,27.309135120594647,40.905970747770276,30.425474661351267,17.59982324198072
885.0992890775553,644.4363178533278,46.54682238017064,717.3471412136421,110.02802007754765
56.94076688622423,6.865148576331376,12.396250072617724,12.613415753486656,91.40873020027968
188.6312345209095,373.00558448124605,61.067699899365394,536.8729023128838,35.77157216013056
885.0992890775553,797.2580356694023,18.50323944719782,446.3337168083352,165.30701801362449
885.0992890775553,538.8599054483664,8.693069617432048,274.29736825139685,130.97657331506008
885.0992890775553,458.6781105070798,10.381492329470374,885.0992890775553,172.51697682180185
885.0992890775553,718.9799197122335,27.822946713163095,885.0992890775553,71.0367174992297
885.0992890775553,621.6512738198501,9.57838011912636,885.0992890775553,134.85630120827375
885.0992890775553,885.0992890775553,798.5377474024446,885.0992890775553,194.48916139940894
885.0992890775553,796.7180161337443,89.01167721356674,708.4166249823361,8.937342948714845
168.94600264883465,15.13687008774637,20.40794476365152,8.436347893733883,35.49544364945439
15.14715464671374,12.317036400789231,5.8955534050741765,357.7333747471293,124.45282625924749
8.145024723598109,32.35930152485836,12.512345302726112,18.197501072788675,157.60525930505992
885.0992890775553,885.0992890775553,798.0002178845145,885.0992890775553,241.16532383957897
885.0992890775553,885.0992890775553,36.349404130504105,885.0992890775553,134.18856716466513
126.67245625886974,27.214028914151335,22.26781664375256,18.682706702699544,146.22723990975322
885.0992890775553,802.615338729049,35.7819712043207,885.0992890775553,260.3979499596682
885.0992890775553,885.0992890775553,201.38929793625218,885.0992890775553,266.1165697927486
885.0992890775553,797.3439197268051,96.36929720695905,885.0992890775553,86.53125626268478
885.0992890775553,621.4141192557731,16.287936472142956,360.5537907137917,134.09431371248056
97.25790771594781,35.11635055737823,35.03597252719226,19.25333277343081,150.34214360689043
97.00393483239715,544.904696282845,36.8821770374925,885.0992890775553,218.05287266164447
74.0276231421757,16.480336198005723,11.407995287836739,359.36050099841276,63.068426418343414
885.0992890775553,634.5141991596596,60.526751269822306,541.6526701557069,164.19353955444683
885.0992890775553,885.0992890775553,130.31330596333544,885.0992890775553,289.2245916101787
885.0992890775553,579.0941705374338,65.69745867810273,885.0992890775553,282.80107540299116
201.59029694233433,11.987925419952793,40.54198889786769,192.53651844073434,129.82913008307736
1.9913754680802742,0.17189807149635786,0.18540263558099437,0.2848092995001787,2.9816685445443345
230.20858040455704,79.08733038721064,53.27818803244725,34.41979162415879,122.92672042774805
262.7671785929655,45.66935133142266,40.71003422385196,31.62157916038553,37.78174819212718
56.66433871879771,2.8674545222965704,6.889644553868391,6.303765614193648,87.87271557913348
394.122924147845,43.349710495568914,38.30907158853868,27.205933075484676,54.793930384839726
270.1252349851019,23.272033033271022,38.14799538576547,18.24289046350235,145.29487339158285
455.39548220040103,318.0339050283228,53.165412736989666,645.3586450817736,120.32252693754003
165.9319144049589,14.178305552107807,15.92398563047936,25.16597637462361,98.62143724512565
885.0992890775553,885.0992890775553,629.470142708198,885.0992890775553,211.25244884818056
885.0992890775553,546.733296140162,196.11146887118144,885.0992890775553,141.06031284298862
400.321753896193,10.85968703901202,18.750753800722737,24.893052494815095,51.09198224082864
885.0992890775553,537.8214907787585,15.129246114877935,885.0992890775553,186.42278627378883
652.7377946512236,39.586692216138374,46.81168161783968,46.588789363036895,139.0628243453428
747.780859609831,83.52459729874735,74.25211112580908,37.72653850639777,128.78188190128301
885.0992890775553,885.0992890775553,885.0992890775553,885.0992890775553,423.51415772317876
498.1600643028286,21.737480693800293,22.97646171171764,23.47428563425324,132.90077488808717
885.0992890775553,625.7431404209625,31.495308547655007,709.9214509698369,156.20452151902418
436.8236555706113,20.54408242124818,42.023460413039295,26.88398842039865,43.70776136996683
494.26300661947914,13.638969438471818,17.26381561577023,16.51349520408725,99.54218447579464
739.679233021863,27.778655223340593,38.76148046426623,33.015192838763895,44.528382757233274
885.0992890775553,885.0992890775553,885.0992890775553,885.0992890775553,800.1587512404658
666.9526664051339,30.125594265733163,32.35610427861461,38.48275630894567,59.59934930769926
314.5140616448067,800.1063382852714,624.9332150261738,885.0992890775553,433.6173786401872
312.9227116578669,623.6081063473117,22.077737115730407,542.6397232872079,121.02624676442949
885.0992890775553,798.9237393760229,41.24119476953187,885.0992890775553,163.74213433081476
773.6854521141803,47.73564007936978,58.23797700750415,31.80874044845861,93.7386863453664
885.0992890775553,468.0883674578889,116.55617332109946,328.9082332165182,72.24016503643944
653.5265581719411,26.583484115136212,54.603019730065206,58.19149643509134,126.37821737645655
773.8592465783287,75.15796323473418,51.49525025005086,47.33436951333148,89.3739230287097
16.46790391885298,48.48972298415125,76.83789321608705,47.89552495012383,72.72608968176111
885.0992890775553,709.7706251320884,468.01887257038845,885.0992890775553,504.6857947373707
804.6357173432319,61.8433722405019,63.885781023362405,34.49439583139452,90.60414621291466
5.823079568653165,41.51387774109296,30.638251058650184,62.49764439433119,44.72471831777744
885.0992890775553,885.0992890775553,885.0992890775553,885.0992890775553,885.0992890775553
885.0992890775553,885.0992890775553,885.0992890775553,885.0992890775553,885.0992890775553
885.0992890775553,431.52002702414165,64.13509130923393,461.18393307499963,134.55709374946025
885.0992890775553,885.0992890775553,712.0869948331673,885.0992890775553,885.0992890775553
17.83225706787599,468.8094050092224,79.86338878284208,562.8584643003776,103.00246416398345
885.0992890775553,727.1200837234469,62.60435294849626,885.0992890775553,116.07498476458856
885.0992890775553,885.0992890775553,22.23231660467568,885.0992890775553,49.62771226733184
885.0992890775553,561.8394935737608,68.77952465873598,386.1338691839266,82.36299289427134
19.54713781273819,15.178273510822214,53.68095119616409,33.047622618738096,40.726414023341285
18.890555118583666,25.2411254407651,39.83268247645824,25.62391040865986,56.065716317419785
28.22675767638612,60.19406719495659,69.74132734098735,101.57808438752528,5.23140245824621
18.633724469468145,59.10685966114643,72.19937589050934,59.778444208241844,36.24665231400051
20.324069939469833,629.2745650461022,54.8727959353507,885.0992890775553,93.83383334558903
27.46129521851509,562.0820958270331,61.65759713211438,885.0992890775553,77.39039757276814
21.053213024990868,460.6122667898746,49.17856195762208,885.0992890775553,87.65191947684578
885.0992890775553,444.73252076666375,7.2546647283788035,708.8615379812278,20.471738635799788
11.902176079872431,12.795731960814281,20.19635020128461,104.43501960650126,56.2912909554124
885.0992890775553,885.0992890775553,796.8353709814024,885.0992890775553,885.0992890775553
885.0992890775553,885.0992890775553,289.6426856139304,797.512963521398,118.45843871049867
56.264933559427845,122.65715470946994,87.60368628873843,40.39330379166313,18.263498815732298
885.0992890775553,716.6149092142399,67.94195871531636,885.0992890775553,56.82206204633917
55.288740101309415,300.883148757007,88.03288087709107,628.1568962297407,53.474010527573
885.0992890775553,799.9348545632959,394.7370393482448,885.0992890775553,53.87279326707735
26.083007296049864,19.373969390859543,49.71093573920105,27.466897658940077,30.51947048111856
885.0992890775553,533.3546529162505,186.8621982373682,367.8151659723222,195.85040452335434
254.98322994621975,13.443366411554909,20.850506408712263,28.879113482524843,25.027508711751487
0.21191924932823453,0.2026003502130341,0.2570122089868251,0.1977717281610167,0.49274951769664677
885.0992890775553,542.3837673540379,86.58476812266721,798.4505481865656,58.25901340061479
52.89516637003503,344.891066977653,87.41985504447112,632.4415630571445,37.718378784881104
885.0992890775553,548.3151221148023,58.99140355875071,885.0992890775553,55.24393909993042
2.2534975518427585,4.394840150780256,12.609831103738657,12.453522198839963,18.402435492513554
