First Fit Weighted Service Suspension Time,Random Fit Weighted Service Suspension Time,NSGA-II Weighted Service Suspension Time,HAGA Weighted Service Suspension Time,MCASGA Weighted Service Suspension Time
1946.3160447296755,1946.3160447296755,1751.8292471468162,1946.3160447296755,1946.3160447296755
676.7361045051383,154.6671146911217,67.38713364569261,79.47735928558058,18.38590233520353
1946.3160447296755,1005.6306612410788,28.909047512882722,427.50320488658764,197.84628498103316
1946.3160447296755,1586.1983443795712,251.97544540968616,1946.3160447296755,221.34998767988728
611.299603825334,95.25232671636105,56.52881310192417,128.61094214067228,136.30192667601955
568.8591638179067,105.60689904983568,59.39827016213862,46.826861356515074,89.53223753012861
1946.3160447296755,1576.2337852509477,57.97611491850923,1196.270620186604,162.7145556977876
1946.3160447296755,1946.3160447296755,27.560016814792032,1561.5934179109731,138.53300329832248
72.38762057392876,9.662865123020802,6.470019325191357,14.270385262486537,64.50250466254661
1946.3160447296755,1946.3160447296755,258.5003636650049,1946.3160447296755,695.3787029030871
1946.3160447296755,1946.3160447296755,73.42243931729148,1389.7159827226637,157.15046552198694
620.6393478285811,139.441757236304,82.59961645595988,184.12811995185098,34.652968687463996
1946.3160447296755,1946.3160447296755,58.0312882219457,1757.2220353827863,157.29459577711137
26.57116131792879,117.95609634826194,67.10394804927971,121.60258226751766,60.81696490739936
3.2735768376997223,15.252556655561548,5.735554491148723,6.026035594380508,30.06919586608334
1946.3160447296755,1946.3160447296755,76.50337879463903,1946.3160447296755,124.69142645023473
5.83015898391149,144.58846841193713,58.95837995491437,111.91166229674448,7.805816234948475
1946.3160447296755,1946.3160447296755,589.7927620474363,1946.3160447296755,1185.3014332674843
313.6757979057884,120.03759766078642,45.08754608516961,76.14027443613668,140.4998192579725
1946.3160447296755,1946.3160447296755,19.497642943886525,1946.3160447296755,101.57650503070457
6.362197864727028,21.69770528771903,13.67176786915331,18.37504313260558,56.8294596040184
1946.3160447296755,1946.3160447296755,1946.3160447296755,1946.3160447296755,1946.3160447296755
32.28923548653124,39.096435259715285,13.436473952905796,30.043098744696398,78.33406482054684
1946.3160447296755,1758.9964921769522,87.07911153299311,1946.3160447296755,135.4518146528849
1946.3160447296755,1471.667799275689,93.77935188049463,1946.3160447296755,57.77309381366255
51.558987260795234,71.20211507168534,47.09980448642658,57.483001503926445,109.45798023315542
40.230497267711726,91.7362548670506,31.214454732649425,36.71682793342059,104.46471113074601
1946.3160447296755,984.7794058464926,31.633728406492594,1946.3160447296755,72.01533213933553
28.26847115425432,30.901720732311002,16.08699356841745,408.90420697029197,63.02066095330971
54.482760262799715,272.03536879943977,104.84823843761471,116.44200091325715,18.28652809425345
44.06648973914746,135.76334588128827,51.31080497520568,121.93881565205834,65.37370508172272
1946.3160447296755,1946.3160447296755,3.2990235379260895,1946.3160447296755,589.256042293802
1946.3160447296755,620.2237343225135,32.103067938078325,804.1696389984195,66.28690898557221
115.78863487415985,86.42409816688027,70.87690973617688,117.22276817917205,26.3530836072005
68.70412795724282,130.82944460171694,34.453615112402396,39.356505734078056,28.60354179199562
1946.3160447296755,988.4212551163771,34.03054753769109,995.3293758823656,26.237326145671755
1946.3160447296755,1762.1847228788033,137.75842875101404,1946.3160447296755,71.3267661968467
1946.3160447296755,1142.037881205018,52.54735317108799,1594.0655352026151,26.958569544439854
30.090572421328666,52.14384609053339,16.191862815670838,24.5612113520014,12.984946672948945
51.68133917635326,82.19743990851198,31.085876433198205,639.9657253339831,33.72264097961312
3.4943316302773946,25.812352870478,38.47552934877712,24.444668459500058,14.810501432469398
1946.3160447296755,658.6240308170502,108.20405244352628,1946.3160447296755,56.997448652011784
7.562296455102432,79.98491445799694,46.74557256672464,136.59311685741696,11.583279795914224
